# Architecture 2.0: Granular Silicon Errata & Defect Archaeology Dataset
# Extraction Timestamp: 2026-08-24T09:39:07.847358+00:00
# Total Processor Families: 19
# Total Itemized Errata: 1771
# Primary Source Documents & Cryptographic Hashes (SHA256):
#   - Broadwell-EP              | 334165-007US       | SHA256: aa5667e23db98656ec0c3b46be19f7db40a1ceb8bb8479c8dee605748397017d | https://cdrdv2.intel.com/v1/dl/getContent/334165
#   - Skylake-SP                | 336065-017US       | SHA256: 0b4429daf3a28ba81d9da8fc739df208370f75cf2ec1588492418c181c3add1b | https://cdrdv2.intel.com/v1/dl/getContent/336065
#   - Cascade Lake              | 338848-016US       | SHA256: 49ba22ce4851f6c44245ea94e7ee3273bb447f0ba34c0238c5d71eb6e39f1940 | https://cdrdv2.intel.com/v1/dl/getContent/338848
#   - Ice Lake-SP               | 637780-008US       | SHA256: b7bdf798371941505dad79d190d90995cd20872437cddf74ef0e18591549f8d3 | https://cdrdv2.intel.com/v1/dl/getContent/637780
#   - Sapphire Rapids           | 772415-022US       | SHA256: ab8c4f13e7e0560ab91bbc08652457ce274240d1c1c906ed59cbc7e8f4039454 | https://cdrdv2.intel.com/v1/dl/getContent/772415
#   - Emerald Rapids            | 793902-008US       | SHA256: 8291e69871b384d2b7af27854fb62fd4c417fe2092cff4fa4d9e8678f6c1e33e | https://cdrdv2.intel.com/v1/dl/getContent/793902
#   - Coffee Lake               | 337346-015US       | SHA256: 454ba48aa5b74f63764e38f17c82bbc6ad2acb621304ba1b41655a1846d5e5f4 | https://cdrdv2.intel.com/v1/dl/getContent/337346
#   - Ice Lake-U / Comet Lake   | 341079-011US       | SHA256: e8b42aac9d0af23eefee822acc8442bd544f56c53070b4b91f38e029b91e753c | https://cdrdv2.intel.com/v1/dl/getContent/341079
#   - Rocket Lake               | 634808-005US       | SHA256: 7e28cacfd053acaf1ec4e007702f09e1aa449d2bc6c945908160765d439c9c33 | https://cdrdv2.intel.com/v1/dl/getContent/634808
#   - Tiger Lake                | 631123-010US       | SHA256: 9eaacfd64a426fa384034a91a73d59b5262ce2d01381d71429adfad4779f3e4f | https://cdrdv2.intel.com/v1/dl/getContent/631123
#   - Alder Lake                | 682436-037US       | SHA256: ee18ebef2274e289f20d364f2046aefdfc9d1626e89994ceebc2ab99a561d6f0 | https://cdrdv2.intel.com/v1/dl/getContent/682436
#   - Raptor Lake               | 740518-019US       | SHA256: bb06d3c89d30b12dae667bb342c0366db6efdda7e5ec8e0683678af399b4f167 | https://cdrdv2.intel.com/v1/dl/getContent/740518
#   - Meteor Lake               | 792254-009US       | SHA256: 98f4ca933df0fe632c71cc13013b1b24c4e4ee6569ab5285a5e60d2d41618804 | https://cdrdv2.intel.com/v1/dl/getContent/792254
#   - Lunar Lake                | 827538-003US       | SHA256: 26a3fc9ce5c83636d9b2c89f6dcdbac0b394dc30676fad10d9571e506b65a24b | https://cdrdv2.intel.com/v1/dl/getContent/827538
#   - Arrow Lake                | 834774-001US       | SHA256: b6426e3432838dbe19ba8abc99da0075df1c0aa688d3c599c6b6a07c72789805 | https://cdrdv2.intel.com/v1/dl/getContent/834774
#   - Zen 1 (Naples)            | 55449 Rev 1.21     | SHA256: 9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f | https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content
#   - Zen 2 (Rome)              | 56323 Rev 1.15     | SHA256: db6c4662272e0278b1a7e89bed3d17a600b15e07f18063fb648c281e7fe2bfff | https://docs.amd.com/api/khub/documents/V2_PYRjhtUCkuQy_LbO5Zg/content
#   - Zen 4 (Genoa)             | 57926 Rev 1.09     | SHA256: 0244dcb4d3ca209782518909ca17860b455046c32b5035864398733e795c8da5 | https://docs.amd.com/api/khub/documents/aBaGVEhC_kN7n61TYp_76A/content
#   - Zen 5 (Turin)             | 58730 Rev 1.03     | SHA256: fd66fb68ffdd58fbff75ad7354622ef4e2fd64002817d2daaf4eecbd13e7105d | https://docs.amd.com/api/khub/documents/l7TodT1HuS0vIc3~4AgUvw/content
#
processor_name,vendor,launch_year,erratum_id,title,subsystem_category,symptom,workaround_type,status,source_doc_id,source_doc_url,source_doc_sha256,extraction_timestamp
Zen 1 (Naples),AMD,2017,ZN1-1021,Processor Core Erratum 1021,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1023,"Performance Monitor Counter Overflow Interrupts May Fail To Be Delivered When Two or More Counters Are Enabled Description Under a highly specific and detailed set of internal timing conditions, when two or more performance monitor counters on the same thread are enabled to generate an interrupt on a counter overflow, they may stop generating interrupts after the first performance monitor counter interrupt event. Potential Effect on System Inaccuracies in performance monitoring software may be experienced. Suggested Workaround None. Performance monitor counter overflow interrupts will be delivered correctly if only a single performance monitor counter is enabled per thread. Fix Planned Yes Revision Guide for AMD Family 17h Models 00h-0Fh Processors 55449 Rev. 1.21 August 2023 34 Product Errata 1024 Cacheable Load Following Misaligned Cacheable Store Does Not Complete",Debug / Trace / Telemetry,System Hang / Deadlock,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1024,Processor Core Erratum 1024,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1033,A Lock Operation May Cause the System to Hang,Memory Hierarchy,System Hang / Deadlock,Microcode Patch,Plan Fix,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1034,Processor May Return Incorrect Faulting Linear Address For a Cacheline-Misaligned Store,Cache Coherence / NoC,Unexpected Exception / Crash,Doc Waiver / No Fix,Plan Fix,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1036,When IOMMU Interrupt Remapping Is Enabled the Remapped TM (Trigger Mode) Bit Is Incorrectly Ignored,Virtualization / MMU / IOMMU,Unexpected Exception / Crash,Doc Waiver / No Fix,Plan Fix,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1037,Processor Core Erratum 1037,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1038,xHCI Controller May Incorrectly Drop USB 3.0 ISOC Audio Packets,PCIe / CXL / Platform IO,Unexpected Exception / Crash,OS / Compiler Flag,Plan Fix,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1039,"Non-Cacheable Coherent Store May Not Complete If it Follows a Cacheable Access to the Same Cache Line Description Under a highly specific and detailed set of internal timing conditions, a non-cacheable coherent store may not complete if it follows a cacheable access to the same cache line. Potential Effect on System The system may hang or reset. Suggested Workaround System software may contain the workaround for this erratum. Fix Planned Yes 55449 Rev. 1.21 August 2023 Revision Guide for AMD Family 17h Models 00h-0Fh Processors Product Errata 41 1042 Processor May Fail To Boot On Systems With Both SPI (Serial Peripheral Interface) and Discrete TPM (Trusted Platform Module) Enabled",PCIe / CXL / Platform IO,System Hang / Deadlock,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1042,Processor Core Erratum 1042,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1043,IOMMU May Fail to Deliver an Interrupt or Incorrectly Send an Interrupt to the Host OS,Virtualization / MMU / IOMMU,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1044,Processor Core Erratum 1044,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1047,Miss Address Buffer Performance Counters May Be Inaccurate,Debug / Trace / Telemetry,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1048,Three-Source Operand Floating Point Instructions May Block Another Thread on the Same Core Description An uninterrupted stream of three-source operand floating point instructions (e.g. FMA3) on one thread may block floating point instructions from completing on the other thread of the same core. A cache miss or a TLB miss or a branch misprediction would be sufficient to interrupt the stream of three-source operand floating point instructions and prevent the problem. Potential Effect on System Unpredictable system behavior. Suggested Workaround System software may contain the workaround for this erratum. Fix Planned No fix planned Revision Guide for AMD Family 17h Models 00h-0Fh Processors 55449 Rev. 1.21 August 2023 46 Product Errata 1049 FCMOV Instruction May Not Execute Correctly,Memory Hierarchy,Silent Data Corruption (SDC),Microcode Patch,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1049,Processor Core Erratum 1049,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1053,"When SMAP is Enabled and EFLAGS.AC is Set, the Processor Will Fail to Page Fault on an Implicit Supervisor Access to a User Page Description When SMAP (Supervisor Mode Access Protection) is enabled and EFLAGS.AC is set to 1b, the processor will fail to page fault on an implicit supervisor access to GDT (Global Descriptor Table), LDT (Local Descriptor Table), IDT (Interrupt Descriptor Table), or TSS (Task State Segment) when they are located in a user page. Potential Effect on System If the system data structures GDT, LDT, IDT, or TSS are located in a user page, then an implicit supervisor access may incorrectly gain access to that user page. Suggested Workaround None Fix Planned No fix planned Revision Guide for AMD Family 17h Models 00h-0Fh Processors 55449 Rev. 1.21 August 2023 48 Product Errata 1054 Instructions Retired Performance Counter May Be Inaccurate Description The processor may experience sampling inaccuracies that may cause the MSRC000_00E9 Read-Only Instructions Retired performance counter to count inaccurately after the processor exits the Core C6 (CC6) state. Potential Effect on System Inaccuracies in performance monitoring software may be experienced. Suggested Workaround None Fix Planned No fix planned 55449 Rev. 1.21 August 2023 Revision Guide for AMD Family 17h Models 00h-0Fh Processors Product Errata 49 1057 MWAIT or MWAITX Instructions May Fail to Correctly Exit From the Monitor Event Pending State",Debug / Trace / Telemetry,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1054,Processor Core Erratum 1054,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1057,Processor Core Erratum 1057,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1058,"Executing Code in the Page Adjacent to a Canonical Address Boundary May Cause Unpredictable Results Description Under a highly specific and detailed set of internal timing conditions, executing code in the page adjacent to a canonical address boundary may cause unpredictable results. Potential Effect on System Unpredictable system behavior. Suggested Workaround Supervisor level software (operating systems and hypervisors) should create a guard page between the end of the user-mode accessible virtual address space and the beginning of the non-canonical area to prevent this issue. Fix Planned No fix planned 55449 Rev. 1.21 August 2023 Revision Guide for AMD Family 17h Models 00h-0Fh Processors Product Errata 51 1059 In Real Mode or Virtual-8086 Mode MWAIT or MWAITX Instructions May Fail to Correctly Exit From the Monitor Event Pending State",Virtualization / MMU / IOMMU,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1059,Processor Core Erratum 1059,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1063,Processor Core Erratum 1063,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1067,L3 Performance Event Counter May Be Inaccurate,Debug / Trace / Telemetry,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1070,16-bit Real Mode Applications May Fail When Virtual Mode Extensions (VME) Are Enabled Description A 16-bit real mode application may become unresponsive on a system running 32-bit operating system with Virtual Mode Extensions (VME) enabled. Potential Effect on System Unpredictable behavior of 16-bit applications on systems running 32-bit operating systems. Suggested Workaround System software may contain the workaround for this erratum. Fix Planned No fix planned 55449 Rev. 1.21 August 2023 Revision Guide for AMD Family 17h Models 00h-0Fh Processors Product Errata 55 1071 Spurious Level 2 Branch Target Buffer (L2 BTB) Multi- Match Error May Occur,Branch Predictor / Decoder,System Hang / Deadlock,OS / Compiler Flag,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1071,Processor Core Erratum 1071,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1076,Processor Core Erratum 1076,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1080,Processor Core Erratum 1080,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1081,Processor Core Erratum 1081,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1083,Processor Core Erratum 1083,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1084,xHCI Host May Fail To Respond to Resume Request From Downstream USB Device Within 1 ms,PCIe / CXL / Platform IO,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1091,4K Address Boundary Crossing Load Operation May Receive Stale Data,Memory Hierarchy,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1092,USB Device May Not be Enumerated After Device Reset,PCIe / CXL / Platform IO,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1095,Potential Violation of Read Ordering In Lock Operation In SMT (Simultaneous Multithreading) Mode,Memory Hierarchy,Unexpected Exception / Crash,Microcode Patch,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1096,The GuestInstrBytes Field of the VMCB on a VMEXIT May Incorrectly Return 0h,Virtualization / MMU / IOMMU,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1100,A Page Fault on a User Mode Fused Branch Instruction May Stall,Memory Hierarchy,Performance Degradation,Microcode Patch,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1102,"The Processor May Hang During Warm Reset Description Under a highly specific and detailed set of internal timing conditions, the processor may hang after the assertion of warm reset at POST (Power On Self Test) code 0xE092. Potential Effect on System The system may hang or reset. Suggested Workaround System software may contain the workaround for this erratum. Fix Planned No fix planned 55449 Rev. 1.21 August 2023 Revision Guide for AMD Family 17h Models 00h-0Fh Processors Product Errata 67 1108 MCA Error May Incorrectly Report Overflow Condition",PCIe / CXL / Platform IO,System Hang / Deadlock,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1108,Processor Core Erratum 1108,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1109,"MWAIT Instruction May Hang a Thread Description Under a highly specific and detailed set of internal timing conditions, the MWAIT instruction may cause a thread to hang in SMT (Simultaneous Multithreading) Mode. Potential Effect on System The system may hang or reset. Suggested Workaround System software may contain the workaround for this erratum. Fix Planned No fix planned 55449 Rev. 1.21 August 2023 Revision Guide for AMD Family 17h Models 00h-0Fh Processors Product Errata 69 1110 Inaccurate Deferred Errors May Be Logged in MCA_STATUS_CS After Warm Reset",PCIe / CXL / Platform IO,System Hang / Deadlock,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1110,Processor Core Erratum 1110,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1124,A Short Circuit Event on Any USB Port Will Cause xHCI/ EHCI Controller Failure,PCIe / CXL / Platform IO,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1125,Processor Core Erratum 1125,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1126,Processor Core Erratum 1126,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1128,"Incorrect Error Codes For Benign VMM Communication (#VC) Exceptions Description The processor generates incorrect #VC exception error codes for all benign faults in the range of 40h to 5Fh. Potential Effect on System None. Suggested Workaround Software observing the #VC exceptions should ignore all #VC exceptions with error codes in the range of 40h to 5Fh. Fix Planned No fix planned Revision Guide for AMD Family 17h Models 00h-0Fh Processors 55449 Rev. 1.21 August 2023 74 Product Errata 1130 Certain Sequences of Instructions May Cause Incorrect Memory Reference Address Description Under a highly specific and detailed set of internal timing conditions, certain long sequences of instructions that modify the stack pointer, such as PUSH, POP, CALL, and RET may cause a transient condition where a memory reference address is incorrect. Potential Effect on System Unpredictable system behavior. Segmentation faults have been observed due to this issue. Suggested Workaround System software may contain the workaround for this erratum. Fix Planned No fix planned 55449 Rev. 1.21 August 2023 Revision Guide for AMD Family 17h Models 00h-0Fh Processors Product Errata 75 1142 Locked Operations Involving Page Table Entries May Observe Stale Accessed Bit",Virtualization / MMU / IOMMU,Unexpected Exception / Crash,OS / Compiler Flag,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
Zen 1 (Naples),AMD,2017,ZN1-1130,Processor Core Erratum 1130,Memory Hierarchy,Unexpected Exception / Crash,Doc Waiver / No Fix,No Fix Planned,55449 Rev 1.21,https://docs.amd.com/api/khub/documents/abOrVU_gcO7ZsC3qDF4uNQ/content,9345cdd3a297b317b2b02098b1b31c9fa7ec504f0ec36dd5da15ad99410e241f,2026-08-24T09:39:07.847358+00:00
