# SYNTHETIC DATA. NOT A MEASUREMENT. DO NOT CITE AS EVIDENCE.
# Every numeric value in this file was generated by _gaussian_noise(key, mean, sigma)
# in data/scrapers/mine_eda_seed_dispersion.py.
# No EDA tool was invoked. The OpenROAD, Yosys and OpenSTA version strings in the original header are literals in the generating script. For a real measurement of the same phenomenon see data/studies/06-eda-seed-dispersion/openroad_gcd_placement_seed_pilot.csv
#
# Retained only so the illustrative figure that used it can be traced and withdrawn.
# Quarantined 2026-09-03. See FABRICATED-CLAIM-TRACE.md at the repo root.
#
design_name,toolchain,process_node,random_seed,thread_count,os_kernel,clock_period_ns,worst_negative_slack_ns,total_negative_slack_ns,cell_area_um2,total_wirelength_um,runtime_s,peak_memory_mb,drc_violations,dispersion_spread_pct,qor_composite_score,extraction_timestamp
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,6,4,Darwin 26.4.0 (macOS),0.5,-0.0155,-0.105,18367.39,159167.6,111.11,1173.1,0,0.739,1.0218,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,7,8,Linux 5.15.0-generic,0.5,-0.0342,-0.385,18328.77,157258.0,62.39,1229.1,0,-0.47,1.0375,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,8,16,Linux 6.6.14-generic,0.5,-0.0268,-0.326,18362.76,157009.9,43.22,1316.8,0,-0.627,1.0284,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,9,1,Darwin 26.4.0 (macOS),0.5,-0.0252,-0.295,18440.67,158648.0,296.43,996.3,0,0.41,1.033,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,10,4,Linux 5.15.0-generic,0.5,-0.0264,-0.226,18358.78,159752.5,111.24,1181.4,0,1.109,1.0366,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,11,8,Linux 6.6.14-generic,0.5,-0.0337,-0.5,18484.23,161960.5,70.17,1260.3,0,2.507,1.0543,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,12,16,Darwin 26.4.0 (macOS),0.5,-0.0215,-0.281,18549.33,157458.8,41.45,1330.7,0,-0.343,1.0265,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,13,1,Linux 5.15.0-generic,0.5,-0.0307,-0.276,18716.29,163439.1,290.48,1002.3,1,3.442,1.0592,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,14,4,Linux 6.6.14-generic,0.5,-0.043,-0.639,18604.42,160556.7,111.79,1163.6,0,1.618,1.063,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,15,8,Darwin 26.4.0 (macOS),0.5,-0.0313,-0.479,18638.62,162132.1,90.72,1255.9,3,2.615,1.0545,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,16,16,Linux 5.15.0-generic,0.5,-0.026,-0.234,18083.7,149516.9,45.88,1309.3,0,-5.369,0.9992,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,17,1,Linux 6.6.14-generic,0.5,-0.019,-0.145,18430.18,159724.1,272.56,1008.6,0,1.091,1.0287,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,18,4,Darwin 26.4.0 (macOS),0.5,-0.0248,-0.246,18517.91,155181.8,112.1,1149.6,0,-1.784,1.0228,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,19,8,Linux 5.15.0-generic,0.5,-0.027,-0.231,18255.12,158691.5,69.48,1251.4,0,0.438,1.0322,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,20,16,Linux 6.6.14-generic,0.5,-0.019,-0.257,18658.27,158298.9,43.95,1331.2,0,0.189,1.028,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,21,1,Darwin 26.4.0 (macOS),0.5,-0.0224,-0.292,18655.12,160768.5,319.66,1001.4,0,1.752,1.0398,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,22,4,Linux 5.15.0-generic,0.5,-0.0288,-0.259,18571.76,161992.8,117.06,1176.7,0,2.527,1.05,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,23,8,Linux 6.6.14-generic,0.5,-0.0214,-0.289,18416.53,157470.1,66.5,1234.5,0,-0.335,1.0243,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,24,16,Darwin 26.4.0 (macOS),0.5,-0.0258,-0.279,18367.48,156988.5,44.91,1328.4,0,-0.64,1.0272,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,25,1,Linux 5.15.0-generic,0.5,-0.0111,-0.075,18169.09,156634.4,305.65,991.4,0,-0.864,1.0052,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,26,4,Linux 6.6.14-generic,0.5,-0.0122,-0.115,18452.39,159090.5,112.25,1164.1,0,0.69,1.0189,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,27,8,Darwin 26.4.0 (macOS),0.5,-0.0172,-0.147,18184.4,154658.1,70.9,1234.2,0,-2.115,1.0065,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,28,16,Linux 5.15.0-generic,0.5,-0.0276,-0.385,18494.33,161933.6,54.69,1342.4,2,2.49,1.0471,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,29,1,Linux 6.6.14-generic,0.5,-0.0284,-0.23,18460.18,159140.3,282.94,996.8,0,0.722,1.0387,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,30,4,Darwin 26.4.0 (macOS),0.5,-0.0297,-0.254,18469.16,156239.2,118.7,1152.7,0,-1.114,1.0312,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,31,8,Linux 5.15.0-generic,0.5,-0.0171,-0.2,18083.07,156849.5,73.1,1257.6,0,-0.728,1.0117,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,32,16,Linux 6.6.14-generic,0.5,-0.0287,-0.323,18478.26,162194.8,52.5,1340.5,3,2.655,1.049,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,33,1,Darwin 26.4.0 (macOS),0.5,-0.0283,-0.369,18595.01,158581.7,267.26,995.6,0,0.368,1.039,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,34,4,Linux 5.15.0-generic,0.5,-0.0228,-0.287,18299.25,156068.1,110.24,1154.9,0,-1.223,1.0196,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,35,8,Linux 6.6.14-generic,0.5,-0.0339,-0.366,18604.48,161456.0,68.44,1230.8,0,2.187,1.055,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,36,16,Darwin 26.4.0 (macOS),0.5,-0.0183,-0.156,18505.62,155976.0,47.03,1342.4,0,-1.281,1.0173,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,37,1,Linux 5.15.0-generic,0.5,-0.0149,-0.148,18290.34,156378.7,280.51,1000.0,0,-1.026,1.011,2026-08-24T09:47:07.545834+00:00
SystolicArray_16x16,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,ASAP7,38,4,Linux 6.6.14-generic,0.5,-0.0181,-0.212,18336.1,151854.7,100.25,1160.1,0,-3.889,1.0012,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,1,1,Linux 5.15.0-generic,1.4,0.0174,0.0,166376.27,1180111.2,129.06,574.3,0,-0.831,0.9965,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,2,4,Linux 6.6.14-generic,1.4,0.0182,0.0,166830.73,1193557.2,55.83,658.5,0,0.299,1.003,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,3,8,Darwin 26.4.0 (macOS),1.4,0.0013,0.0,165708.96,1179246.1,36.66,701.0,0,-0.904,0.995,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,4,16,Linux 5.15.0-generic,1.4,0.0248,0.0,165745.05,1203413.8,21.76,749.2,0,1.127,1.0052,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,5,1,Linux 6.6.14-generic,1.4,0.0127,0.0,166617.81,1179795.4,141.26,570.9,0,-0.858,0.9968,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,6,4,Darwin 26.4.0 (macOS),1.4,0.0206,0.0,166363.14,1194558.9,58.79,653.0,0,0.383,1.0026,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,7,8,Linux 5.15.0-generic,1.4,0.0304,0.0,167471.62,1153775.5,34.38,712.8,0,-3.044,0.9874,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,8,16,Linux 6.6.14-generic,1.4,0.0255,0.0,168180.99,1217958.1,22.93,753.1,2,2.349,1.0157,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,9,1,Darwin 26.4.0 (macOS),1.4,0.0435,0.0,166504.71,1205284.1,155.92,568.5,0,1.284,1.0073,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,10,4,Linux 5.15.0-generic,1.4,0.0234,0.0,166664.67,1139882.2,53.67,664.7,0,-4.212,0.9801,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,11,8,Linux 6.6.14-generic,1.4,0.0163,0.0,166866.21,1198341.9,33.6,714.1,0,0.701,1.0051,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,12,16,Darwin 26.4.0 (macOS),1.4,0.022,0.0,166542.21,1156411.4,22.1,752.7,0,-2.823,0.9869,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,13,1,Linux 5.15.0-generic,1.4,0.0221,0.0,166710.75,1162508.7,146.2,568.4,0,-2.31,0.9897,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,14,4,Linux 6.6.14-generic,1.4,0.0069,0.0,167502.08,1232083.9,66.28,662.5,2,3.536,1.0204,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,15,8,Darwin 26.4.0 (macOS),1.4,0.0297,0.0,167088.79,1203587.9,33.54,706.3,0,1.142,1.0077,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,16,16,Linux 5.15.0-generic,1.4,0.0228,0.0,166275.91,1165788.1,23.1,743.4,0,-2.035,0.9903,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,17,1,Linux 6.6.14-generic,1.4,0.0167,0.0,164257.19,1188913.3,145.99,575.2,0,-0.091,0.9964,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,18,4,Darwin 26.4.0 (macOS),1.4,0.0231,0.0,164972.62,1179077.6,58.01,660.2,0,-0.918,0.9936,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,19,8,Linux 5.15.0-generic,1.4,0.0012,0.0,166817.08,1151876.7,36.1,707.9,0,-3.204,0.9855,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,20,16,Linux 6.6.14-generic,1.4,0.0294,0.0,164335.44,1156327.5,20.87,742.2,0,-2.83,0.9828,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,21,1,Darwin 26.4.0 (macOS),1.4,0.0406,0.0,165440.87,1181771.1,156.25,570.1,0,-0.692,0.9955,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,22,4,Linux 5.15.0-generic,1.4,0.0277,0.0,167819.82,1218920.2,58.92,662.3,0,2.43,1.0154,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,23,8,Linux 6.6.14-generic,1.4,0.0097,0.0,163799.19,1190034.2,32.36,697.3,0,0.003,0.996,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,24,16,Darwin 26.4.0 (macOS),1.4,0.0296,0.0,167232.3,1164670.8,22.5,756.7,0,-2.129,0.9916,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,25,1,Linux 5.15.0-generic,1.4,-0.0011,-0.009,164830.39,1187847.8,142.34,567.1,0,-0.181,0.9975,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,26,4,Linux 6.6.14-generic,1.4,0.0312,0.0,169625.39,1228630.1,60.7,659.5,1,3.246,1.0228,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,27,8,Darwin 26.4.0 (macOS),1.4,0.0025,0.0,168417.31,1218414.6,38.19,710.8,0,2.388,1.0163,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,28,16,Linux 5.15.0-generic,1.4,0.0426,0.0,165554.56,1173533.7,21.29,744.4,0,-1.384,0.9923,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,29,1,Linux 6.6.14-generic,1.4,0.0206,0.0,164445.47,1197281.6,132.48,572.7,0,0.612,1.0003,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,30,4,Darwin 26.4.0 (macOS),1.4,-0.0153,-0.165,165388.56,1203610.5,58.33,661.5,0,1.144,1.0112,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,31,8,Linux 5.15.0-generic,1.4,0.0427,0.0,163870.64,1182654.0,34.37,712.6,0,-0.617,0.9931,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,32,16,Linux 6.6.14-generic,1.4,0.0133,0.0,166872.88,1187566.2,19.37,749.4,0,-0.205,1.0006,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,33,1,Darwin 26.4.0 (macOS),1.4,0.0405,0.0,167315.36,1175723.8,151.29,574.7,0,-1.2,0.9964,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,34,4,Linux 5.15.0-generic,1.4,0.0169,0.0,166306.12,1220638.5,53.41,662.6,0,2.575,1.0134,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,35,8,Linux 6.6.14-generic,1.4,0.0182,0.0,164921.47,1148048.1,32.82,711.5,0,-3.525,0.9804,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,36,16,Darwin 26.4.0 (macOS),1.4,0.0532,0.0,166440.0,1147345.7,20.83,760.6,0,-3.584,0.9829,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,37,1,Linux 5.15.0-generic,1.4,0.0579,0.0,167733.63,1203978.3,142.36,576.2,0,1.175,1.009,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,Nangate45,38,4,Linux 6.6.14-generic,1.4,0.0275,0.0,166204.96,1165784.4,54.5,657.8,0,-2.035,0.9902,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,1,1,Linux 5.15.0-generic,6.5,-0.0014,-0.008,344949.36,2562045.0,192.39,704.4,0,-0.696,0.9975,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,2,4,Linux 6.6.14-generic,6.5,0.0976,0.0,343006.27,2538603.5,68.06,824.4,0,-1.605,0.9911,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,3,8,Darwin 26.4.0 (macOS),6.5,-0.1916,-1.983,345148.56,2606945.4,43.53,880.0,0,1.044,1.0239,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,4,16,Linux 5.15.0-generic,6.5,0.0923,0.0,342952.48,2637175.8,30.71,917.4,0,2.216,1.0102,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,5,1,Linux 6.6.14-generic,6.5,-0.1568,-1.623,342320.56,2630049.6,201.14,702.1,0,1.94,1.0227,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,6,4,Darwin 26.4.0 (macOS),6.5,-0.1076,-1.162,343826.4,2633794.9,78.13,808.5,0,2.085,1.0202,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,7,8,Linux 5.15.0-generic,6.5,-0.0875,-0.945,347572.12,2527240.2,47.34,858.5,0,-2.045,1.001,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,8,16,Linux 6.6.14-generic,6.5,-0.2226,-1.703,344518.94,2598701.3,27.82,934.5,0,0.725,1.0246,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,9,1,Darwin 26.4.0 (macOS),6.5,0.0038,0.0,347728.15,2472257.0,197.55,700.6,0,-4.176,0.9824,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,10,4,Linux 5.15.0-generic,6.5,-0.0733,-0.825,343144.96,2560815.9,72.51,816.2,0,-0.744,1.0023,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,11,8,Linux 6.6.14-generic,6.5,-0.0126,-0.13,344691.83,2577379.0,45.68,863.2,0,-0.102,1.0013,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,12,16,Darwin 26.4.0 (macOS),6.5,-0.003,-0.018,340673.25,2585274.0,31.74,928.0,0,0.204,0.9984,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,13,1,Linux 5.15.0-generic,6.5,-0.2094,-2.733,349899.9,2601789.4,204.96,706.7,0,0.845,1.0287,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,14,4,Linux 6.6.14-generic,6.5,-0.0271,-0.22,347864.86,2610071.0,73.0,804.4,0,1.166,1.0117,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,15,8,Darwin 26.4.0 (macOS),6.5,-0.0562,-0.379,339071.75,2540626.7,51.03,879.8,0,-1.526,0.9933,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,16,16,Linux 5.15.0-generic,6.5,-0.0199,-0.197,345924.61,2542211.3,30.19,928.7,0,-1.465,0.9962,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,17,1,Linux 6.6.14-generic,6.5,0.0837,0.0,345657.92,2546759.8,188.77,696.6,0,-1.288,0.995,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,18,4,Darwin 26.4.0 (macOS),6.5,-0.1047,-0.707,345407.38,2683289.2,82.26,809.0,0,4.003,1.0309,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,19,8,Linux 5.15.0-generic,6.5,-0.213,-1.917,342216.47,2531938.5,46.57,872.7,0,-1.863,1.0088,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,20,16,Linux 6.6.14-generic,6.5,-0.1855,-1.753,346761.42,2699749.6,29.68,923.7,0,4.641,1.0427,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,21,1,Darwin 26.4.0 (macOS),6.5,-0.0992,-1.071,343252.87,2468209.5,195.98,704.9,0,-4.333,0.9868,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,22,4,Linux 5.15.0-generic,6.5,-0.0125,-0.101,346233.46,2533282.9,77.04,808.4,0,-1.811,0.994,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,23,8,Linux 6.6.14-generic,6.5,-0.1532,-1.586,345397.9,2654302.1,64.05,866.4,4,2.88,1.0298,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,24,16,Darwin 26.4.0 (macOS),6.5,-0.1038,-0.841,343609.39,2606125.3,30.57,919.4,0,1.013,1.0143,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,25,1,Linux 5.15.0-generic,6.5,0.0081,0.0,341295.13,2585485.5,194.19,704.4,0,0.213,0.9987,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,26,4,Linux 6.6.14-generic,6.5,-0.0341,-0.23,345230.16,2567866.0,77.73,821.2,0,-0.47,1.0019,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,27,8,Darwin 26.4.0 (macOS),6.5,0.0701,0.0,350264.02,2578764.3,53.69,873.5,0,-0.048,1.0052,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,28,16,Linux 5.15.0-generic,6.5,0.0518,0.0,341491.09,2578446.4,30.35,927.8,0,-0.06,0.9975,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,29,1,Linux 6.6.14-generic,6.5,-0.0401,-0.325,343011.57,2629914.1,183.45,694.0,0,1.935,1.0125,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,30,4,Darwin 26.4.0 (macOS),6.5,0.0848,0.0,346548.05,2587706.8,83.31,819.3,0,0.299,1.0037,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,31,8,Linux 5.15.0-generic,6.5,0.0347,0.0,343886.31,2517956.5,47.0,880.1,0,-2.405,0.9879,2026-08-24T09:47:07.545834+00:00
AES256_GCM,OpenROAD-v2.0 / Yosys-0.67 / OpenSTA-2.6,SKY130,32,16,Linux 6.6.14-generic,6.5,-0.0078,-0.088,341203.91,2550667.8,30.73,913.0,0,-1.137,0.9926,2026-08-24T09:47:07.545834+00:00
